Price,Car Name,Region,Condition,Mileage,Year,Color,Brand,Log_Price
27000000.0,Toyota RAV4,Oyo State,Foreign Used,262304.0,2014,Gray,Toyota,17.11134746100564
6187500.0,Toyota Corolla,Lagos State,Local Used,254264.0,2004,Gold,Toyota,15.63804184747523
25620000.0,Lexus GX 460 Premium,Lagos State,Local Used,86502.0,2012,Black,Lexus,17.058883893464866
28312649.0,Toyota Highlander,Lagos State,Foreign Used,158798.0,2015,Black,Toyota,17.158819259206737
4500000.0,BMW S-Series,Oyo State,Local Used,290401.0,2006,White,BMW,15.319588176962744
64687500.0,Honda CR-V,Lagos State,Foreign Used,36057.0,2023,Black,Honda,17.9850785568829
6300000.0,Toyota Avensis,Lagos State,Foreign Used,252134.0,2007,Black,Toyota,15.656060350091908
6525000.0,Toyota Corolla,Delta State,Local Used,293772.0,2005,Silver,Toyota,15.691151664429723
6750000.0,Toyota Highlander,Oyo State,Local Used,136831.0,2003,Red,Toyota,15.72505321099685
6750000.0,Infiniti G,Ogun State,Local Used,147544.0,2011,Black,Infiniti,15.72505321099685
11440000.0,Lexus ES,Rivers State,Local Used,228207.0,2011,Black,Lexus,16.25262663132851
39375000.0,Lexus RX 350,Lagos State,Local Used,98362.0,2017,Blue,Lexus,17.488641680506895
20250000.0,Land Rover Range Rover Evoque,Abuja (FCT),Local Used,180899.0,2013,Silver,Land,16.823665400899536
6448000.0,Toyota 4-Runner,Lagos State,Local Used,304149.0,2003,Black,Toyota,15.679280718255438
7350000.0,Lexus ES 350,Akwa Ibom State,Local Used,273676.0,2008,Silver,Lexus,15.810211007243431
20700000.0,Lexus ES,Lagos State,Foreign Used,376381.0,2013,Black,Lexus,16.845644306544774
6187500.0,Hyundai Elantra,Lagos State,Local Used,137063.0,2014,Silver,Hyundai,15.63804184747523
70875000.0,Mercedes-Benz G-Class Base G 63 AMG AWD,Lagos State,Local Used,76940.0,2013,Black,Mercedes-Benz,18.076428334121537
7312500.0,Toyota Corolla,Abuja (FCT),Local Used,299999.0,2006,Silver,Toyota,15.805095907274376
39900000.0,Lexus RX 350,Lagos State,Local Used,186332.0,2016,Black,Lexus,17.50188690692275
18900000.0,Mercedes-Benz M Class,Lagos State,Local Used,272216.0,2012,White,Mercedes-Benz,16.75467253293992
14625000.0,Toyota Venza,Lagos State,Local Used,202644.0,2009,Green,Toyota,16.49824301945826
5720000.0,Lexus ES,Edo State,Local Used,199183.0,2002,Blue,Lexus,15.55947953818114
7280000.0,Toyota Camry,Lagos State,Local Used,145452.0,2007,Gray,Toyota,15.800641557535496
3375000.0,Mazda 6,Abuja (FCT),Local Used,330769.0,2004,Red,Mazda,15.03190617858502
6048000.0,Toyota Corolla,Lagos State,Local Used,298197.0,2008,Black,Toyota,15.615238362185407
14700000.0,Lexus RX 350,Lagos State,Local Used,257555.0,2010,Gray,Lexus,16.503358119776173
8437500.0,Toyota HiAce,Lagos State,Local Used,435913.0,2013,White,Toyota,15.948196732681433
14062500.0,Toyota Sienna,Lagos State,Local Used,121648.0,2010,Black,Toyota,16.45902230904002
3675000.0,Kia Carens,Lagos State,Local Used,195618.0,2005,Red,Kia,15.11706396273788
43286250.0,Lexus RX 350,Lagos State,Foreign Used,56987.0,2016,Gray,Lexus,17.58334561368139
29250000.0,Toyota Venza,Lagos State,Foreign Used,369127.0,2012,White,Toyota,17.19139016583017
4680000.0,Toyota Camry,Rivers State,Local Used,224727.0,2003,Silver,Toyota,15.35880888156902
9492000.0,Honda Accord,Abuja (FCT),Local Used,183628.0,2014,Silver,Honda,16.06596000188966
13520000.0,Land Rover Range Rover Evoque Pure AWD 5-Door,Lagos State,Local Used,83001.0,2013,Black,Land,16.419680702543587
6187500.0,Toyota Camry,Ogun State,Local Used,300343.0,2007,Silver,Toyota,15.63804184747523
23625000.0,Lexus RX 350,Oyo State,Foreign Used,89555.0,2011,Silver,Lexus,16.97781607367212
18720000.0,Toyota Highlander,Lagos State,Local Used,259047.0,2013,Gray,Toyota,16.74510308243252
20812500.0,Toyota Tacoma,Oyo State,Foreign Used,165273.0,2010,Gray,Toyota,16.851064373752983
6720000.0,Mercedes-Benz C300,Lagos State,Local Used,230777.0,2008,Gray,Mercedes-Benz,15.720598861308844
8320000.0,Honda Crosstour,Edo State,Local Used,64599.0,2010,Black,Honda,15.934172932989691
4725000.0,Mercedes-Benz C230,Ogun State,Local Used,504605.0,2007,Silver,Mercedes-Benz,15.368378330550168
18900000.0,Toyota Sienna,Abuja (FCT),Local Used,163040.0,2015,Black,Toyota,16.75467253293992
3600000.0,Mercedes-Benz C280,Lagos State,Local Used,244653.0,2006,Silver,Mercedes-Benz,15.096444681204076
3045000.0,Honda Pilot,Lagos State,Local Used,296857.0,2003,Blue,Honda,14.929011787533305
9450000.0,Kia Sorento,Lagos State,Local Used,105154.0,2014,Black,Kia,16.061525405290027
12540937.0,Toyota RAV4,Lagos State,Local Used,163581.0,2013,Gray,Toyota,16.34450889100958
11602500.0,Hyundai Sonata,Oyo State,Local Used,119640.0,2015,Red,Hyundai,16.266731236285786
39375000.0,Toyota Highlander,Lagos State,Local Used,136488.0,2014,Burgandy,Toyota,17.488641680506895
5062500.0,Toyota Corolla,Abuja (FCT),Local Used,156354.0,2009,Black,Toyota,15.437371187927775
5096000.0,Toyota Camry,Abuja (FCT),Local Used,159858.0,2006,Gray,Toyota,15.443966672466455
8320000.0,Toyota Sienna,Abuja (FCT),Local Used,192402.0,2004,White,Toyota,15.934172932989691
6300000.0,Nissan Altima,Lagos State,Local Used,149297.0,2010,Silver,Nissan,15.656060350091908
3528000.0,Toyota Corolla,Lagos State,Local Used,235123.0,2003,Black,Toyota,15.07624197955549
26250000.0,Toyota Highlander,Oyo State,Local Used,86477.0,2017,Black,Toyota,17.083176585097142
3570000.0,Toyota Corolla,Ogun State,Local Used,482800.0,2004,Green,Toyota,15.088076433867826
2625000.0,Mercedes-Benz E350,Enugu State,Local Used,250000.0,2005,Black,Mercedes-Benz,14.78059183496017
3675000.0,Nissan Quest,Oyo State,Local Used,164443.0,2002,Gray,Nissan,15.11706396273788
5720000.0,Toyota Matrix,Abuja (FCT),Local Used,271085.0,2006,Gray,Toyota,15.55947953818114
13500000.0,Mercedes-Benz E350,Abuja (FCT),Local Used,205403.0,2012,Gray,Mercedes-Benz,16.41820031748273
18720000.0,Mercedes-Benz CLA-Class CLA 250 Sedan,Akwa Ibom State,Local Used,229688.0,2014,White,Mercedes-Benz,16.74510308243252
34320000.0,Mercedes-Benz M Class,Abuja (FCT),Foreign Used,219480.0,2015,Silver,Mercedes-Benz,17.351238861721562
4200000.0,Toyota Sienna,Rivers State,Local Used,159174.0,2004,Silver,Toyota,15.250595321348806
7087500.0,Toyota Camry,Imo State,Local Used,309159.0,2010,Gray,Toyota,15.773843368111608
8320000.0,Toyota Corolla,Edo State,Local Used,15258.0,2009,Red,Toyota,15.934172932989691
19950000.0,Toyota Sienna,Oyo State,Foreign Used,81365.0,2015,Black,Toyota,16.80873975142546
5250000.0,Mercedes-Benz R-Class,Lagos State,Local Used,128890.0,2008,Gray,Mercedes-Benz,15.473738825043979
16875000.0,Toyota Tundra,Lagos State,Local Used,234123.0,2012,Silver,Toyota,16.641343853982125
18200000.0,Toyota Highlander,Edo State,Foreign Used,404374.0,2008,Gold,Toyota,16.716932206992077
4387500.0,Mercedes-Benz CLK,Lagos State,Local Used,200537.0,2001,Blue,Mercedes-Benz,15.29427037467646
4410000.0,Toyota Sienna,Lagos State,Local Used,367848.0,2005,Gray,Toyota,15.299385474180372
10400000.0,Honda Accord,Lagos State,Foreign Used,211795.0,2010,Black,Honda,16.15731646026544
7140000.0,Mercedes-Benz M Class,Lagos State,Local Used,88555.0,2008,Blue,Mercedes-Benz,15.78122347437178
11025000.0,Toyota Highlander,Rivers State,Local Used,109056.0,2009,Black,Toyota,16.21567607000013
52500000.0,Mercedes-Benz CLS 500,Lagos State,Local Used,78809.0,2012,Brown,Mercedes-Benz,17.77632374660947
10263750.0,Toyota Camry,Lagos State,Foreign Used,313156.0,2010,Green,Toyota,16.144128925435407
18720000.0,Lexus RX 350,Lagos State,Local Used,153740.0,2010,Red,Lexus,16.74510308243252
19950000.0,Toyota Avalon,Lagos State,Foreign Used,104513.0,2013,Silver,Toyota,16.80873975142546
14062500.0,Toyota Camry,Abuja (FCT),Local Used,133064.0,2014,Silver,Toyota,16.45902230904002
29720250.0,Mercedes-Benz GLC-Class,Lagos State,Local Used,,2017,Black,Mercedes-Benz,17.207339223269422
2912000.0,Honda Accord,Lagos State,Local Used,282691.0,2005,Black,Honda,14.884351031705247
4830000.0,Toyota Sienna,Abuja (FCT),Local Used,147666.0,2004,Gray,Toyota,15.390357232668071
4200000.0,Peugeot 406,Abuja (FCT),Local Used,169339.0,2009,Blue,Peugeot,15.250595321348806
3675000.0,Toyota Matrix,Abuja (FCT),Local Used,239964.0,2006,Red,Toyota,15.11706396273788
7386750.0,Lexus GX 470,Lagos State,Local Used,177283.0,2008,Black,Lexus,15.815198548077582
3848000.0,Honda Accord,Abuja (FCT),Local Used,226936.0,2006,Black,Honda,15.16306435064296
4032000.0,Toyota Corolla,Abuja (FCT),Local Used,299999.0,2003,Gray,Toyota,15.209773336749183
22880000.0,Mercedes-Benz C300,Lagos State,Local Used,252275.0,2016,Black,Mercedes-Benz,16.945773768182164
6825000.0,Mazda CX-7,Abuja (FCT),Local Used,296919.0,2007,Red,Mazda,15.736103045555433
6405000.0,Toyota Camry 2.4 XLE,Lagos State,Local Used,244364.0,2008,Gray,Toyota,15.672589649440983
12600000.0,Ford Ranger,Rivers State,Local Used,167028.0,2012,Black,Ford,16.349207451286784
7312500.0,Toyota Sienna,Lagos State,Local Used,303812.0,2006,Brown,Toyota,15.805095907274376
39900000.0,Mercedes-Benz S-Class,Lagos State,Local Used,55508.0,2016,Black,Mercedes-Benz,17.50188690692275
5287500.0,Toyota Matrix,Lagos State,Local Used,312237.0,2008,Gray,Toyota,15.480856291461947
23920000.0,Mercedes-Benz M Class ML 350 4Matic,Lagos State,Local Used,210020.0,2013,Gray,Mercedes-Benz,16.990225528852722
22050000.0,Toyota Venza,Lagos State,Foreign Used,130106.0,2015,Blue,Toyota,16.908823205208602
5512000.0,Pontiac Vibe,Abuja (FCT),Local Used,210620.0,2005,Silver,Pontiac,15.522438273097967
5200000.0,Toyota Corolla,Lagos State,Local Used,117421.0,2003,Gray,Toyota,15.46416937585933
17850000.0,Lexus RX 350,Edo State,Local Used,52406.0,2012,Black,Lexus,16.69751412221233
6760000.0,Toyota Sienna,Enugu State,Local Used,144616.0,2004,Blue,Toyota,15.72653359594813
10500000.0,Toyota Camry,Abuja (FCT),Local Used,110143.0,2013,Black,Toyota,16.166885910365842
4116000.0,Toyota Corolla,Lagos State,Local Used,142146.0,2004,Gray,Toyota,15.230392618890372
17160000.0,Toyota Sienna,Abuja (FCT),Foreign Used,194617.0,2011,Gray,Toyota,16.658091710299146
13000000.0,Lexus ES,Rivers State,Local Used,156801.0,2011,White,Lexus,16.380459992348886
5962500.0,Toyota Camry,Rivers State,Local Used,264051.0,2007,Silver,Toyota,15.601000581893604
44720000.0,Lexus GX,Lagos State,Local Used,43652.0,2017,Black,Lexus,17.615931409172475
6240000.0,Toyota Corolla,Lagos State,Local Used,215904.0,2004,Red,Toyota,15.646490900602007
8925000.0,Lexus GX,Lagos State,Local Used,200766.0,2007,Red,Lexus,16.004366997674786
5250000.0,Honda Element,Abuja (FCT),Local Used,159250.0,2004,Black,Honda,15.473738825043979
157500000.0,Mercedes-Benz GLE53,Lagos State,Local Used,32610.0,2021,White,Mercedes-Benz,18.874936022579167
16640000.0,Toyota Highlander,Lagos State,Local Used,225175.0,2012,Burgandy,Toyota,16.627320053453488
14726250.0,Toyota Corolla,Lagos State,Foreign Used,120772.0,2016,Silver,Toyota,16.505142241448414
3465000.0,Nissan Pathfinder,Lagos State,Local Used,124862.0,2003,Gray,Nissan,15.058223479206386
7280000.0,Lexus GS,Lagos State,Local Used,413231.0,2008,Blue,Lexus,15.800641557535496
4620000.0,Ford Edge,Lagos State,Local Used,191625.0,2007,Gold,Ford,15.345905479508113
15600000.0,Honda Accord,Lagos State,Local Used,98811.0,2016,Blue,Honda,16.562781536322326
16275000.0,Lexus RX 350,Lagos State,Local Used,171126.0,2011,Red,Lexus,16.60514080750284
8320000.0,Toyota Sienna,Rivers State,Local Used,16644.0,2005,Silver,Toyota,15.934172932989691
15750000.0,Ford Escape,Ondo State,Local Used,91208.0,2017,Black,Ford,16.572350986727976
4368000.0,Honda Accord,Lagos State,Local Used,,2004,Black,Honda,15.28981602534458
7350000.0,Toyota Avensis,Rivers State,Foreign Used,256620.0,2004,Silver,Toyota,15.810211007243431
2625000.0,Toyota Corolla,Lagos State,Local Used,167491.0,2008,Silver,Toyota,14.78059183496017
8320000.0,Toyota Camry,Abuja (FCT),Local Used,462033.0,2010,Blue,Toyota,15.934172932989691
4160000.0,Toyota Sienna,Delta State,Local Used,204213.0,2002,Blue,Toyota,15.241025872622032
8528000.0,Toyota Camry,Lagos State,Local Used,519198.0,2009,Red,Toyota,15.958865542648544
6300000.0,Mercedes-Benz C280,Oyo State,Local Used,176720.0,2002,Gray,Mercedes-Benz,15.656060350091908
18720000.0,Mercedes-Benz GLK-Class,Abuja (FCT),Local Used,93538.0,2013,Red,Mercedes-Benz,16.74510308243252
7350000.0,Toyota Corolla,Lagos State,Local Used,176790.0,2013,Black,Toyota,15.810211007243431
5775000.0,Lexus RX,Abuja (FCT),Local Used,,2006,Gold,Lexus,15.56904898753229
7875000.0,Nissan Murano,Oyo State,Local Used,86319.0,2011,Black,Nissan,15.87920386966009
13000000.0,Toyota Corolla,Lagos State,Local Used,101538.0,2015,Black,Toyota,16.380459992348886
12480000.0,Toyota RAV4,Rivers State,Local Used,200685.0,2010,White,Toyota,16.33963800103376
15080000.0,Hyundai Sonata,Enugu State,Local Used,113216.0,2015,Orange,Hyundai,16.528879986857078
3952000.0,Acura MDX,Lagos State,Local Used,247799.0,2003,Blue,Acura,15.189732590886301
3885000.0,Chevrolet Malibu,Lagos State,Local Used,158879.0,2006,Blue,Chevrolet,15.172633799184108
7875000.0,Toyota Camry,Abuja (FCT),Local Used,105260.0,2010,Black,Toyota,15.87920386966009
47250000.0,Land Rover Range Rover Sport,Lagos State,Local Used,923922.0,2019,White,Land,17.670963233068047
28080000.0,Toyota Highlander,Lagos State,Foreign Used,263980.0,2008,Silver,Toyota,17.15056817273442
5250000.0,Toyota Highlander,Lagos State,Local Used,289636.0,2002,Blue,Toyota,15.473738825043979
7300000.0,Toyota Sienna,Lagos State,Local Used,278845.0,2009,White,Toyota,15.80338504310491
3927000.0,Honda CR-V,Abuja (FCT),Local Used,109443.0,2006,Red,Honda,15.183386588207426
13125009.0,Chevrolet Tahoe,Lagos State,Local Used,266868.0,2007,Black,Chevrolet,16.39003012834643
2950000.0,Hyundai Elantra,Lagos State,Local Used,244073.0,2010,Burgandy,Hyundai,14.897316067298995
26250000.0,Mercedes-Benz M Class,Lagos State,Foreign Used,111645.0,2013,Black,Mercedes-Benz,17.083176585097142
99750000.0,Mercedes-Benz GLE-Class GLE 350,Lagos State,Local Used,12023.0,2022,Black,Mercedes-Benz,18.41817762375931
2625000.0,Volkswagen Bora,Oyo State,Local Used,296021.0,2001,Silver,Volkswagen,14.78059183496017
15600000.0,Mercedes-Benz C300,Lagos State,Foreign Used,221262.0,2011,Black,Mercedes-Benz,16.562781536322326
5250000.0,Acura TL,Lagos State,Local Used,,2010,White,Acura,15.473738825043979
13000000.0,Hyundai Sonata,Oyo State,Local Used,264664.0,2015,Blue,Hyundai,16.380459992348886
4200000.0,Toyota Corolla,Abuja (FCT),Local Used,216025.0,2009,Black,Toyota,15.250595321348806
6069000.0,Acura MDX,Imo State,Local Used,141179.0,2008,Black,Acura,15.618704569589768
29541750.0,Lexus GX,Lagos State,Local Used,80400.0,2013,Black,Lexus,17.201315108869345
5250000.0,Toyota Avalon Limited,Lagos State,Local Used,241692.0,2007,Green,Toyota,15.473738825043979
3328000.0,Toyota Sienna,Lagos State,Local Used,189639.0,1999,Green,Toyota,15.01788238140396
14700000.0,Hyundai Sonata,Lagos State,Foreign Used,177447.0,2016,Burgandy,Hyundai,16.503358119776173
2587500.0,Toyota Corolla,Lagos State,Local Used,266293.0,2003,Silver,Toyota,14.766203103029117
4620000.0,Toyota Highlander,Abia State,Local Used,400061.0,2004,Gray,Toyota,15.345905479508113
6300000.0,Lexus IS,Lagos State,Local Used,121709.0,2008,Silver,Lexus,15.656060350091908
13650000.0,BMW X5,Lagos State,Local Used,81935.0,2007,Black,BMW,16.429250152855314
9360000.0,Lexus ES 350,Lagos State,Local Used,203295.0,2008,Silver,Lexus,16.051955955291376
11960000.0,Lexus RX 350,Abuja (FCT),Local Used,318465.0,2009,Silver,Lexus,16.297078390098797
31500000.0,BMW 6 Series,Lagos State,Foreign Used,36454.0,2014,Black,BMW,17.265498135541893
32550000.0,Mercedes-Benz GLE-Class GLE 350,Lagos State,Local Used,215411.0,2016,Black,Mercedes-Benz,17.29828795734082
10500000.0,Toyota Corolla,Abuja (FCT),Local Used,196609.0,2014,Black,Toyota,16.166885910365842
7488000.0,Toyota Camry,Delta State,Local Used,112684.0,2007,Gold,Toyota,15.828812430686565
2310000.0,Nissan Maxima,Oyo State,Local Used,121483.0,2007,Silver,Nissan,14.652758515398315
12600000.0,Toyota Hilux,Rivers State,Local Used,25147.0,2001,White,Toyota,16.349207451286784
9975000.0,Lexus RX 350,Ondo State,Foreign Used,416876.0,2008,Black,Lexus,16.11559262099082
8400000.0,Lexus ES 350,Lagos State,Local Used,339092.0,2007,Burgandy,Lexus,15.943742382861153
15080000.0,Toyota Sienna,Abuja (FCT),Local Used,386742.0,2011,Silver,Toyota,16.528879986857078
3391500.0,Honda Pilot,Lagos State,Local Used,488037.0,2005,Gray,Honda,15.036783154223011
3528000.0,Toyota Camry,Lagos State,Local Used,529406.0,2003,Blue,Toyota,15.07624197955549
1785000.0,Toyota Corolla,Lagos State,Local Used,193066.0,1999,Beige,Toyota,14.394929533419809
7350000.0,Ford Mustang,Lagos State,Local Used,180723.0,2005,Red,Ford,15.810211007243431
20800000.0,Lexus RX 350,Ogun State,Local Used,328582.0,2008,Blue,Lexus,16.85046359274847
3990000.0,Mercedes-Benz C240 2.6 RWD,Akwa Ibom State,Local Used,,2001,Black,Mercedes-Benz,15.199302039492581
27040000.0,Toyota Highlander,Abuja (FCT),Local Used,127168.0,2016,Black,Toyota,17.112827846121284
13520000.0,Mercedes-Benz C300,Rivers State,Local Used,188555.0,2010,Gray,Mercedes-Benz,16.419680702543587
4200000.0,BMW 330i,Ondo State,Local Used,298446.0,2006,Black,BMW,15.250595321348806
6090000.0,Toyota Camry,Lagos State,Local Used,51019.0,2007,Silver,Toyota,15.622158803889679
8320000.0,Toyota Camry,Oyo State,Local Used,247162.0,2004,Beige,Toyota,15.934172932989691
16800000.0,Lexus RX 350,Ogun State,Local Used,79697.0,2010,Silver,Lexus,16.636889503897294
4200000.0,Honda Accord Sedan SE,Lagos State,Local Used,401715.0,2011,Gray,Honda,15.250595321348806
37800000.0,Lexus RX 350,Lagos State,Local Used,71256.0,2017,Black,Lexus,17.44781968704484
20800000.0,Mercedes-Benz C300,Abuja (FCT),Local Used,253318.0,2015,Black,Mercedes-Benz,16.85046359274847
3796000.0,Nissan Almera,Lagos State,Local Used,165525.0,2005,Gray,Nissan,15.149458702147115
3675000.0,Toyota Corolla,Abuja (FCT),Local Used,396468.0,2007,Black,Toyota,15.11706396273788
31200000.0,Toyota Highlander,Abuja (FCT),Local Used,90576.0,2016,Red,Toyota,17.25592868483099
104868750.0,Land Rover Range Rover HSE SWB,Lagos State,Foreign Used,94135.0,2020,Silver,Land,18.468220135755875
5145000.0,Honda Accord,Abuja (FCT),Local Used,136481.0,2011,Gray,Honda,15.453536121613727
10500000.0,Toyota Camry,Lagos State,Local Used,160756.0,2012,Black,Toyota,16.166885910365842
4725000.0,Toyota Sienna,Edo State,Local Used,90889.0,2007,Black,Toyota,15.368378330550168
4680000.0,Honda Accord,Abuja (FCT),Local Used,347842.0,2006,Gray,Honda,15.35880888156902
3360000.0,Mitsubishi Lancer,Lagos State,Local Used,161032.0,2009,Green,Mitsubishi,15.02745182955839
15750000.0,Ford Escape,Lagos State,Local Used,64618.0,2019,Silver,Ford,16.572350986727976
52000000.0,Lexus LX,Abuja (FCT),Local Used,186649.0,2012,White,Lexus,17.76675429577647
5062500.0,Toyota Highlander,Abia State,Local Used,245113.0,2007,Blue,Toyota,15.437371187927775
2940000.0,BMW Z4,Oyo State,Local Used,,2004,White,BMW,14.89392047945086
10400000.0,Toyota 4-Runner,Lagos State,Local Used,128104.0,2005,Gold,Toyota,16.15731646026544
9880000.0,Toyota Corolla,Lagos State,Local Used,139528.0,2010,Gray,Toyota,16.10602317093862
9048000.0,Lexus ES,Lagos State,Local Used,290440.0,2008,Gray,Lexus,16.01805440729975
15600000.0,Toyota Camry,Lagos State,Foreign Used,137469.0,2012,Black,Toyota,16.562781536322326
31500000.0,Changan CS35,Lagos State,Local Used,289.0,2024,Black,Changan,17.265498135541893
18375000.0,Lexus RX 350,Ogun State,Local Used,157359.0,2014,White,Lexus,16.726501657484942
29120000.0,Honda Accord,Lagos State,Foreign Used,103675.0,2018,Blue,Honda,17.18693581563342
6300000.0,Mercedes-Benz C300,Abuja (FCT),Local Used,437595.0,2008,Gray,Mercedes-Benz,15.656060350091908
30160000.0,Toyota Highlander,Lagos State,Local Used,104282.0,2014,White,Toyota,17.22202713426053
14012250.0,Toyota Avalon,Lagos State,Local Used,124081.0,2013,Silver,Toyota,16.455442576356315
5775000.0,Toyota Camry,Rivers State,Local Used,384060.0,2010,Gray,Toyota,15.56904898753229
4200000.0,Nissan Versa,Abuja (FCT),Local Used,191086.0,2015,Gray,Nissan,15.250595321348806
11130000.0,Hyundai Elantra,Lagos State,Local Used,51848.0,2017,Silver,Hyundai,16.225154813098982
5794950.0,Toyota Camry,Lagos State,Local Used,187056.0,2007,Black,Toyota,15.572497579155097
2835000.0,Honda Accord Automatic,Ondo State,Local Used,432067.0,2005,Gray,Honda,14.857552847877614
4725000.0,Pontiac Vibe,Oyo State,Local Used,273545.0,2004,Red,Pontiac,15.368378330550168
2730000.0,Honda Accord,Abuja (FCT),Local Used,152664.0,2005,Black,Honda,14.819812533461441
3150000.0,Hyundai Sonata,Lagos State,Local Used,234934.0,2009,Blue,Hyundai,14.962913328262083
6300000.0,Hyundai Sonata,Abuja (FCT),Local Used,128300.0,2011,Blue,Hyundai,15.656060350091908
8008000.0,Toyota Camry,Lagos State,Local Used,160898.0,2010,Gray,Toyota,15.89595172485231
4900350.0,Honda Accord,Lagos State,Local Used,106777.0,2010,Black,Honda,15.40481739316842
